0, -100.000000, 1.000000
1, -103.000000, 1.000000
2, -89.000000, 1.000000
3, -100.000000, 1.000000
4, -96.000000, 1.000000
5, -100.000000, 1.000000
6, -81.000000, 1.000000
7, -100.000000, 1.000000
8, -106.000000, 0.997400
9, -92.000000, 0.993800
10, -106.000000, 0.988800
11, -110.000000, 0.978200
12, -92.000000, 0.974600
13, -100.000000, 0.974500
14, -76.000000, 0.960700
15, -100.000000, 0.960600
16, -102.000000, 0.926800
17, -100.000000, 0.926700
18, -100.000000, 0.926600
19, -100.000000, 0.926500
20, -113.000000, 0.919000
21, -100.000000, 0.918900
22, -101.000000, 0.907200
23, -100.000000, 0.881600
24, -100.000000, 0.881500
25, -95.000000, 0.873200
26, -100.000000, 0.873100
27, -100.000000, 0.873000
28, -95.000000, 0.852700
29, -90.000000, 0.806900
30, -89.000000, 0.799600
31, -76.000000, 0.794300
32, -100.000000, 0.794200
33, -82.000000, 0.779800
34, -24.000000, 0.751800
35, -100.000000, 0.751700
36, -67.000000, 0.737500
37, -73.000000, 0.728700
38, -80.000000, 0.724300
39, -69.000000, 0.713500
40, -66.000000, 0.697600
41, -67.000000, 0.683800
42, -48.000000, 0.674500
43, -44.000000, 0.653900
44, -100.000000, 0.653800
45, -90.000000, 0.649400
46, -100.000000, 0.649300
47, -50.000000, 0.635100
48, -50.000000, 0.629300
49, -100.000000, 0.629200
50, -72.000000, 0.620300
51, -96.000000, 0.616900
52, -77.000000, 0.613600
53, -100.000000, 0.613500
54, -41.000000, 0.591600
55, -75.000000, 0.569100
56, -81.000000, 0.559200
57, -72.000000, 0.548000
58, -73.000000, 0.544100
59, -42.000000, 0.530500
60, -58.000000, 0.521900
61, -53.000000, 0.504500
62, -64.000000, 0.496800
63, -86.000000, 0.491600
64, -63.000000, 0.485100
65, -80.000000, 0.477900
66, -100.000000, 0.477800
67, 17.000000, 0.450600
68, -65.000000, 0.439400
69, -70.000000, 0.435200
70, -79.000000, 0.424500
71, -42.000000, 0.405100
72, -100.000000, 0.405000
73, -62.000000, 0.398900
74, -17.000000, 0.386300
75, -35.000000, 0.372400
76, -42.000000, 0.359400
77, -34.000000, 0.348200
78, -100.000000, 0.348100
79, -33.000000, 0.336400
80, -18.000000, 0.324100
81, -54.000000, 0.316100
82, -50.000000, 0.311100
83, -70.000000, 0.307600
84, -62.000000, 0.303400
85, -43.000000, 0.298500
86, -76.000000, 0.291000
87, -49.000000, 0.283700
88, -23.000000, 0.266600
89, -100.000000, 0.266500
90, -62.000000, 0.259800
91, -21.000000, 0.250700
92, -100.000000, 0.250600
93, -100.000000, 0.250500
94, 13.000000, 0.234000
95, -54.000000, 0.229200
96, -37.000000, 0.221900
97, -23.000000, 0.211800
98, 6.000000, 0.201200
99, -100.000000, 0.201100
100, -76.000000, 0.196900
101, 4.000000, 0.188600
102, -40.000000, 0.180600
103, -23.000000, 0.169300
104, -12.000000, 0.158300
105, 80.000000, 0.131400
106, -10.000000, 0.120900
107, 0.000000, 0.109500
108, -47.000000, 0.103200
109, -26.000000, 0.096400
110, -32.000000, 0.088600
111, -34.000000, 0.083400
112, -39.000000, 0.074900
113, -41.000000, 0.069800
114, 44.000000, 0.055400
115, -66.000000, 0.051100
116, -18.000000, 0.044300
117, -8.000000, 0.035600
118, -13.000000, 0.025900
119, 10.000000, 0.018700
120, -55.000000, 0.013000
121, 77.000000, 0.001000
122, -47.000000, 0.001000
123, -36.000000, 0.001000
124, 16.000000, 0.001000
125, -17.000000, 0.001000
126, 3.000000, 0.001000
127, 3.000000, 0.001000
128, -16.000000, 0.001000
129, 36.000000, 0.001000
130, -14.000000, 0.001000
131, -13.000000, 0.001000
132, -45.000000, 0.001000
133, 42.000000, 0.001000
134, -15.000000, 0.001000
135, -6.000000, 0.001000
136, -16.000000, 0.001000
137, -2.000000, 0.001000
138, -3.000000, 0.001000
139, -54.000000, 0.001000
140, -31.000000, 0.001000
141, 124.000000, 0.001000
142, -9.000000, 0.001000
143, 163.000000, 0.001000
144, -8.000000, 0.001000
145, -27.000000, 0.001000
146, 2.000000, 0.001000
147, -23.000000, 0.001000
148, -28.000000, 0.001000
149, 129.000000, 0.001000
150, 108.000000, 0.001000
151, 110.000000, 0.001000
152, 28.000000, 0.001000
153, -51.000000, 0.001000
154, -6.000000, 0.001000
155, 23.000000, 0.001000
156, 14.000000, 0.001000
157, -22.000000, 0.001000
158, -17.000000, 0.001000
159, -18.000000, 0.001000
160, 26.000000, 0.001000
161, 32.000000, 0.001000
162, 124.000000, 0.001000
163, 27.000000, 0.001000
164, 12.000000, 0.001000
165, -11.000000, 0.001000
166, 36.000000, 0.001000
167, 34.000000, 0.001000
168, -17.000000, 0.001000
169, 107.000000, 0.001000
170, 0.000000, 0.001000
171, -34.000000, 0.001000
172, 114.000000, 0.001000
173, 107.000000, 0.001000
174, 17.000000, 0.001000
175, -38.000000, 0.001000
176, -25.000000, 0.001000
177, 6.000000, 0.001000
178, 2.000000, 0.001000
179, 28.000000, 0.001000
180, -38.000000, 0.001000
181, 84.000000, 0.001000
182, -30.000000, 0.001000
183, -26.000000, 0.001000
184, -7.000000, 0.001000
185, 161.000000, 0.001000
186, -9.000000, 0.001000
187, 108.000000, 0.001000
188, -20.000000, 0.001000
189, 51.000000, 0.001000
190, -15.000000, 0.001000
191, 151.000000, 0.001000
192, -31.000000, 0.001000
193, 7.000000, 0.001000
194, -45.000000, 0.001000
195, 94.000000, 0.001000
196, 33.000000, 0.001000
197, 213.000000, 0.001000
198, 171.000000, 0.001000
199, 199.000000, 0.001000
200, -18.000000, 0.001000
201, 130.000000, 0.001000
202, -4.000000, 0.001000
203, 1.000000, 0.001000
204, 266.000000, 0.001000
205, 77.000000, 0.001000
206, 53.000000, 0.001000
207, 51.000000, 0.001000
208, 62.000000, 0.001000
209, 77.000000, 0.001000
210, 124.000000, 0.001000
211, -1.000000, 0.001000
212, 115.000000, 0.001000
213, -23.000000, 0.001000
214, 95.000000, 0.001000
215, 202.000000, 0.001000
216, 58.000000, 0.001000
217, 7.000000, 0.001000
218, -11.000000, 0.001000
219, 92.000000, 0.001000
220, 326.000000, 0.001000
221, 374.000000, 0.001000
222, 183.000000, 0.001000
223, 58.000000, 0.001000
224, 180.000000, 0.001000
225, 445.000000, 0.001000
226, -61.000000, 0.001000
227, -30.000000, 0.001000
228, -34.000000, 0.001000
229, -10.000000, 0.001000
230, 64.000000, 0.001000
231, 0.000000, 0.001000
232, 160.000000, 0.001000
233, -31.000000, 0.001000
234, 135.000000, 0.001000
235, 60.000000, 0.001000
236, 39.000000, 0.001000
237, 73.000000, 0.001000
238, -51.000000, 0.001000
239, 264.000000, 0.001000
240, 44.000000, 0.001000
241, 134.000000, 0.001000
242, 184.000000, 0.001000
243, 59.000000, 0.001000
244, 179.000000, 0.001000
245, 291.000000, 0.001000
246, -49.000000, 0.001000
247, -39.000000, 0.001000
248, 392.000000, 0.001000
249, 151.000000, 0.001000
250, 63.000000, 0.001000
251, -21.000000, 0.001000
252, 45.000000, 0.001000
253, 41.000000, 0.001000
254, -17.000000, 0.001000
255, -55.000000, 0.001000
256, 76.000000, 0.001000
257, 62.000000, 0.001000
258, 279.000000, 0.001000
259, 2.000000, 0.001000
260, 86.000000, 0.001000
261, 419.000000, 0.001000
262, 31.000000, 0.001000
263, 425.000000, 0.001000
264, 290.000000, 0.001000
265, 356.000000, 0.001000
266, -41.000000, 0.001000
267, 11.000000, 0.001000
268, 160.000000, 0.001000
269, 217.000000, 0.001000
270, 174.000000, 0.001000
271, 22.000000, 0.001000
272, 95.000000, 0.001000
273, 169.000000, 0.001000
274, -7.000000, 0.001000
275, 84.000000, 0.001000
276, 389.000000, 0.001000
